company,Date,Open,High,Low,Close,Adj Close,Volume,newDate
SWKS,2020-07-13,133.320007,134.809998,126.529999,133.949997,124.481155,8025600,07-13-2020
SWKS,2020-07-20,134.720001,139.880005,128.559998,131.610001,122.306534,11285600,07-20-2020
SWKS,2020-07-27,133.610001,145.899994,132.320007,145.580002,135.289032,12082500,07-27-2020
SWKS,2020-08-03,146.929993,149.490005,142.399994,144.369995,134.164566,7926800,08-03-2020
SWKS,2020-08-10,143.839996,149.320007,140.770004,146.119995,135.790863,7207800,08-10-2020
SWKS,2020-08-17,147.369995,147.679993,139.360001,142.050003,132.467361,7142000,08-17-2020
SWKS,2020-08-24,143.669998,144.25,138.699997,143.619995,133.931427,6865400,08-24-2020
SWKS,2020-08-31,143.449997,154.240005,133.860001,139.009995,129.632416,12371900,08-31-2020
SWKS,2020-09-07,133.100006,140.649994,130.720001,136.149994,126.965363,9060000,09-07-2020
SWKS,2020-09-14,137.440002,142.830002,133.669998,136.009995,126.834785,8644600,09-14-2020
SWKS,2020-09-21,133.580002,139.699997,131.440002,138.0,128.690552,9169500,09-21-2020
SWKS,2020-09-28,140.630005,152.479996,139.020004,146.830002,136.924896,8918800,09-28-2020
SWKS,2020-10-05,148.100006,154.839996,146.539993,154.279999,143.872269,8330200,10-05-2020
SWKS,2020-10-12,156.479996,158.610001,149.600006,153.149994,142.818542,7528300,10-12-2020
SWKS,2020-10-19,154.509995,156.979996,147.330002,149.759995,139.657211,4724300,10-19-2020
SWKS,2020-10-26,148.389999,148.759995,139.089996,141.289993,131.758636,7375100,10-26-2020
SWKS,2020-11-02,143.380005,149.320007,134.839996,146.740005,136.840942,18506400,11-02-2020
SWKS,2020-11-09,151.350006,151.889999,136.860001,141.5,131.954453,10259200,11-09-2020
SWKS,2020-11-16,141.0,143.740005,136.0,140.389999,130.919327,8970000,11-16-2020
SWKS,2020-11-23,141.050003,141.779999,134.279999,136.160004,127.427284,9555200,11-23-2020
SWKS,2020-11-30,136.380005,150.279999,136.380005,150.169998,140.538696,10019200,11-30-2020
SWKS,2020-12-07,151.410004,156.0,138.610001,139.240005,130.309738,11661100,12-07-2020
SWKS,2020-12-14,140.0,150.289993,137.940002,148.190002,138.685699,11842600,12-14-2020
SWKS,2020-12-21,145.550003,152.940002,145.169998,151.210007,141.511993,4719400,12-21-2020
SWKS,2020-12-28,152.759995,154.839996,149.619995,152.880005,143.074905,4200700,12-28-2020
SWKS,2021-01-04,153.330002,165.990005,148.020004,163.479996,152.995071,9636700,01-04-2021
SWKS,2021-01-11,160.119995,163.350006,150.130005,152.0,142.251343,8653900,01-11-2021
SWKS,2021-01-18,154.529999,168.949997,154.009995,161.270004,150.926834,7110000,01-18-2021
SWKS,2021-01-25,166.639999,188.339996,154.449997,169.25,158.39502,22170100,01-25-2021
SWKS,2021-02-01,174.300003,189.699997,172.889999,178.949997,167.472885,20100500,02-01-2021
SWKS,2021-02-08,180.320007,190.339996,178.529999,189.5,177.346237,10682500,02-08-2021
SWKS,2021-02-15,191.210007,195.820007,185.529999,192.169998,180.322647,9025300,02-15-2021
SWKS,2021-02-22,189.479996,192.0,173.910004,177.820007,166.857361,13969100,02-22-2021
SWKS,2021-03-01,181.100006,187.309998,159.539993,173.440002,162.747375,12089200,03-01-2021
SWKS,2021-03-08,171.289993,176.649994,161.0,172.309998,161.687012,12897800,03-08-2021
SWKS,2021-03-15,173.600006,184.339996,171.679993,175.789993,164.952515,9970700,03-15-2021
SWKS,2021-03-22,177.330002,182.550003,166.050003,182.179993,170.948502,8525200,03-22-2021
SWKS,2021-03-29,180.110001,188.520004,176.110001,187.699997,176.12822,8209100,03-29-2021
SWKS,2021-04-05,191.410004,191.970001,185.960007,188.729996,177.094727,7507500,04-05-2021
SWKS,2021-04-12,187.649994,194.490005,186.089996,189.759995,178.061249,7094200,04-12-2021
SWKS,2021-04-19,188.679993,193.949997,181.300003,190.919998,179.149734,7835700,04-19-2021
SWKS,2021-04-26,194.839996,204.0,180.589996,181.330002,170.150955,17800400,04-26-2021
SWKS,2021-05-03,182.0,183.169998,170.100006,175.119995,164.323792,13155500,05-03-2021
SWKS,2021-05-10,171.440002,171.619995,160.210007,165.449997,155.249954,11997900,05-10-2021
SWKS,2021-05-17,163.979996,170.479996,159.770004,166.699997,156.422897,7205700,05-17-2021
SWKS,2021-05-24,168.169998,172.470001,166.5,170.0,160.002975,7895300,05-24-2021
SWKS,2021-05-31,171.020004,173.229996,167.149994,170.410004,160.38887,5184000,05-31-2021
SWKS,2021-06-07,169.539993,172.149994,167.679993,171.119995,161.057098,5540400,06-07-2021
SWKS,2021-06-14,171.699997,174.289993,167.5,168.309998,158.412354,7292200,06-14-2021
SWKS,2021-06-21,168.740005,181.199997,168.630005,178.699997,168.191391,8302000,06-21-2021
SWKS,2021-06-28,179.229996,193.639999,179.100006,191.320007,180.069244,10352600,06-28-2021
SWKS,2021-07-05,190.619995,192.699997,182.240005,189.570007,178.422165,5113200,07-05-2021
SWKS,2021-07-12,190.130005,197.600006,187.720001,188.110001,177.048004,6685900,07-12-2021
SWKS,2021-07-19,185.339996,193.429993,183.970001,192.660004,181.330429,6521700,07-19-2021
SWKS,2021-07-26,192.270004,197.619995,177.669998,184.509995,173.659698,13585100,07-26-2021
SWKS,2021-08-02,184.929993,189.679993,183.899994,186.029999,175.090332,8556300,08-02-2021
SWKS,2021-08-09,186.300003,186.970001,181.550003,183.389999,172.605576,4738000,08-09-2021
SWKS,2021-08-16,182.0,182.300003,173.300003,178.880005,168.360809,6365300,08-16-2021
SWKS,2021-08-23,179.990005,184.169998,178.619995,183.449997,173.190887,5069000,08-23-2021
SWKS,2021-08-30,184.669998,186.869995,180.589996,183.009995,172.775467,6384400,08-30-2021
SWKS,2021-09-06,183.330002,183.699997,176.389999,177.330002,167.413132,3908400,09-06-2021
SWKS,2021-09-13,178.639999,182.240005,173.600006,175.259995,165.458908,7317000,09-13-2021
SWKS,2021-09-20,172.0,175.440002,167.850006,172.649994,162.994843,5697900,09-20-2021
SWKS,2021-09-27,170.509995,173.789993,161.789993,163.919998,154.753067,7086200,09-27-2021
SWKS,2021-10-04,163.199997,165.360001,157.550003,160.860001,151.864212,7958100,10-04-2021
SWKS,2021-10-11,160.660004,162.410004,154.529999,160.529999,151.552658,7734800,10-11-2021
SWKS,2021-10-18,159.330002,167.850006,158.149994,165.119995,155.885971,6576300,10-18-2021
SWKS,2021-10-25,165.880005,170.309998,163.160004,167.130005,157.783554,6320200,10-25-2021
SWKS,2021-11-01,167.309998,174.139999,159.199997,164.059998,154.885223,13536600,11-01-2021
SWKS,2021-11-08,164.910004,169.289993,159.600006,164.559998,155.357285,10243000,11-08-2021
SWKS,2021-11-15,165.179993,165.789993,160.509995,160.710007,151.722595,8725400,11-15-2021
SWKS,2021-11-22,161.059998,161.259995,151.300003,152.479996,143.95285,7268000,11-22-2021
SWKS,2021-11-29,154.119995,156.259995,144.270004,149.410004,141.54776,11675800,11-29-2021
SWKS,2021-12-06,150.020004,164.470001,147.979996,162.479996,153.929993,9141100,12-06-2021
SWKS,2021-12-13,162.240005,163.339996,142.0,151.699997,143.717239,17199900,12-13-2021
SWKS,2021-12-20,149.470001,154.809998,148.649994,153.419998,145.346756,4531200,12-20-2021
SWKS,2021-12-27,153.679993,158.479996,152.759995,155.139999,146.976242,5071800,12-27-2021
SWKS,2022-01-03,155.649994,163.470001,154.089996,154.210007,146.095184,8872900,01-03-2022
SWKS,2022-01-10,152.350006,159.029999,149.360001,155.649994,147.459396,7728400,01-10-2022
SWKS,2022-01-17,153.229996,153.740005,139.610001,139.899994,132.538177,7909000,01-17-2022
SWKS,2022-01-24,138.169998,147.860001,133.779999,139.970001,132.604507,11810700,01-24-2022
SWKS,2022-01-31,139.539993,148.740005,129.720001,135.100006,127.990776,13823500,01-31-2022
SWKS,2022-02-07,136.009995,145.820007,132.25,133.130005,126.124443,11545100,02-07-2022
SWKS,2022-02-14,133.25,140.820007,133.229996,136.580002,129.392899,8292800,02-14-2022
SWKS,2022-02-21,135.139999,139.850006,128.419998,139.320007,132.532761,8702000,02-21-2022
SWKS,2022-02-28,137.990005,139.710007,132.080002,135.889999,129.269852,8991500,02-28-2022
SWKS,2022-03-07,136.199997,136.960007,127.339996,127.540001,121.326637,8892900,03-07-2022
SWKS,2022-03-14,127.269997,135.259995,118.989998,135.179993,128.594437,14092800,03-14-2022
SWKS,2022-03-21,134.669998,139.020004,132.210007,138.0,131.277069,7784000,03-21-2022
SWKS,2022-03-28,136.100006,141.259995,128.330002,132.029999,125.5979,8521300,03-28-2022
SWKS,2022-04-04,133.240005,136.199997,120.300003,122.279999,116.322884,10460600,04-04-2022
SWKS,2022-04-11,121.410004,124.349998,117.650002,117.730003,111.99456,7207400,04-11-2022
SWKS,2022-04-18,117.300003,124.190002,114.889999,115.099998,109.492676,8511500,04-18-2022
SWKS,2022-04-25,114.629997,119.07,111.199997,113.300003,107.780373,9813100,04-25-2022
SWKS,2022-05-02,114.010002,120.790001,103.129997,105.709999,100.560135,20209000,05-02-2022
SWKS,2022-05-09,104.330002,106.419998,97.589996,103.480003,98.438766,12334000,05-09-2022
SWKS,2022-05-16,103.120003,107.480003,98.879997,103.0,97.982155,11752300,05-16-2022
SWKS,2022-05-23,102.889999,108.730003,98.510002,108.709999,103.413979,9369000,05-23-2022
SWKS,2022-05-30,108.919998,110.879997,105.699997,106.709999,102.066345,7226400,05-30-2022
SWKS,2022-06-06,108.540001,109.169998,99.68,100.25,95.887451,6324800,06-06-2022
SWKS,2022-06-13,97.669998,98.959999,88.760002,90.160004,86.236542,15253200,06-13-2022
SWKS,2022-06-20,91.839996,98.370003,91.080002,98.029999,93.764061,10661700,06-20-2022
SWKS,2022-06-27,99.400002,100.699997,92.099998,93.870003,89.785095,6427700,06-27-2022
